"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"NE63",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE35",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE56",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD70",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB26",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC69",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC91",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC05",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE45",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC02",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC04",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND41",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PD50",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE24",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC58",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE78",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC77",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC96",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB16",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE32",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC51",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD83",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD82",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD85",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC37",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD72",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND59",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB48",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC32",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD71",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NF30",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB07",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND48",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NF93",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND80",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC07",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NF92",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE23",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND51",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB00",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC41",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE64",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE31",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC66",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND39",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB21",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC53",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC30",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC09",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE11",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB77",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE40",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC71",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB43",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB80",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND49",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE42",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC63",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC40",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF02",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE24",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE61",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE34",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB94",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD61",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE29",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE36",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MD62",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC62",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC52",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC51",NA,NA,"Meles meles",NA,NA,NA
"PC51",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC52",NA,NA,"Meles meles",NA,NA,NA
"PC61",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC52",NA,NA,"Martes foina",NA,NA,NA
"PC61",NA,NA,"Meles meles",NA,NA,NA
"PC52",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC51",NA,NA,"Lutra lutra",NA,NA,NA
"PC62",NA,NA,"Meles meles",NA,NA,NA
"PB16",NA,NA,"Felis silvestris",NA,NA,NA
"PB48",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB15",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB48",NA,NA,"Martes foina",NA,NA,NA
"PB48",NA,NA,"Meles meles",NA,NA,NA
"PB16",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB15",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB16",NA,NA,"Meles meles",NA,NA,NA
"PB16",NA,NA,"Martes foina",NA,NA,NA
"PB15",NA,NA,"Martes foina",NA,NA,NA
"NB96",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB05",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB95",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB06",NA,NA,"Martes foina",NA,NA,NA
"NB96",NA,NA,"Lynx pardinus",NA,NA,NA
"PB06",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB06",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB05",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB05",NA,NA,"Lutra lutra",NA,NA,NA
"NB95",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB06",NA,NA,"Lutra lutra",NA,NA,NA
"PB18",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB17",NA,NA,"Lynx pardinus",NA,NA,NA
"NB96",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB18",NA,NA,"Meles meles",NA,NA,NA
"PB17",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB18",NA,NA,"Martes foina",NA,NA,NA
"PB17",NA,NA,"Meles meles",NA,NA,NA
"PB17",NA,NA,"Lutra lutra",NA,NA,NA
"PB18",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB16",NA,NA,"Lynx pardinus",NA,NA,NA
"PB06",NA,NA,"Lynx pardinus",NA,NA,NA
"PB06",NA,NA,"Meles meles",NA,NA,NA
"PB06",NA,NA,"Felis silvestris",NA,NA,NA
"PB18",NA,NA,"Genetta genetta",NA,NA,NA
"PC72",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB96",NA,NA,"Meles meles",NA,NA,NA
"PB17",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB17",NA,NA,"Martes foina",NA,NA,NA
"PB18",NA,NA,"Lynx pardinus",NA,NA,NA
"PB16",NA,NA,"Lutra lutra",NA,NA,NA
"PB16",NA,NA,"Genetta genetta",NA,NA,NA
"PB17",NA,NA,"Felis silvestris",NA,NA,NA
"NE18",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PB15",NA,NA,"Meles meles",NA,NA,NA
"NF57",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC43",NA,NA,"Martes foina",NA,NA,NA
"NC43",NA,NA,"Meles meles",NA,NA,NA
"PC39",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC60",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC51",NA,NA,"Lutra lutra",NA,NA,NA
"NC51",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC44",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC44",NA,NA,"Meles meles",NA,NA,NA
"PD40",NA,NA,"Meles meles",NA,NA,NA
"PD40",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC08",NA,NA,"Martes foina",NA,NA,NA
"PC08",NA,NA,"Meles meles",NA,NA,NA
"PC08",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC57",NA,NA,"Martes foina",NA,NA,NA
"NC57",NA,NA,"Meles meles",NA,NA,NA
"NC57",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC57",NA,NA,"Genetta genetta",NA,NA,NA
"PC29",NA,NA,"Meles meles",NA,NA,NA
"PC29",NA,NA,"Genetta genetta",NA,NA,NA
"NC47",NA,NA,"Martes foina",NA,NA,NA
"NC47",NA,NA,"Meles meles",NA,NA,NA
"NC47",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC47",NA,NA,"Genetta genetta",NA,NA,NA
"NC47",NA,NA,"Lutra lutra",NA,NA,NA
"NC68",NA,NA,"Martes foina",NA,NA,NA
"NC68",NA,NA,"Meles meles",NA,NA,NA
"NC68",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC68",NA,NA,"Genetta genetta",NA,NA,NA
"NC44",NA,NA,"Martes foina",NA,NA,NA
"NC44",NA,NA,"Genetta genetta",NA,NA,NA
"NC44",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC43",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC43",NA,NA,"Genetta genetta",NA,NA,NA
"NC43",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC07",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC37",NA,NA,"Martes foina",NA,NA,NA
"NC37",NA,NA,"Meles meles",NA,NA,NA
"NC37",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC37",NA,NA,"Genetta genetta",NA,NA,NA
"NC37",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC97",NA,NA,"Martes foina",NA,NA,NA
"NC97",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC97",NA,NA,"Genetta genetta",NA,NA,NA
"NC97",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC43",NA,NA,"Lutra lutra",NA,NA,NA
"NC36",NA,NA,"Meles meles",NA,NA,NA
"NC36",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC36",NA,NA,"Genetta genetta",NA,NA,NA
"NC36",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC36",NA,NA,"Lutra lutra",NA,NA,NA
"PC19",NA,NA,"Meles meles",NA,NA,NA
"PC19",NA,NA,"Genetta genetta",NA,NA,NA
"PC19",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC47",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC19",NA,NA,"Martes foina",NA,NA,NA
"PC08",NA,NA,"Genetta genetta",NA,NA,NA
"NC42",NA,NA,"Martes foina",NA,NA,NA
"NC42",NA,NA,"Meles meles",NA,NA,NA
"NC42",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC42",NA,NA,"Genetta genetta",NA,NA,NA
"NC42",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC57",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC57",NA,NA,"Lutra lutra",NA,NA,NA
"NC45",NA,NA,"Martes foina",NA,NA,NA
"NC45",NA,NA,"Meles meles",NA,NA,NA
"NC45",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC45",NA,NA,"Genetta genetta",NA,NA,NA
"NC45",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC45",NA,NA,"Lutra lutra",NA,NA,NA
"NC67",NA,NA,"Meles meles",NA,NA,NA
"NC67",NA,NA,"Genetta genetta",NA,NA,NA
"NC67",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC97",NA,NA,"Meles meles",NA,NA,NA
"PC29",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC29",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC77",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD50",NA,NA,"Meles meles",NA,NA,NA
"PD50",NA,NA,"Genetta genetta",NA,NA,NA
"PD50",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC39",NA,NA,"Meles meles",NA,NA,NA
"PC39",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC51",NA,NA,"Martes foina",NA,NA,NA
"NC51",NA,NA,"Meles meles",NA,NA,NA
"NC51",NA,NA,"Genetta genetta",NA,NA,NA
"NC51",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC19",NA,NA,"Lutra lutra",NA,NA,NA
"PC19",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC18",NA,NA,"Meles meles",NA,NA,NA
"NC97",NA,NA,"Lutra lutra",NA,NA,NA
"NC77",NA,NA,"Martes foina",NA,NA,NA
"NC77",NA,NA,"Genetta genetta",NA,NA,NA
"PC18",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC87",NA,NA,"Mustela putorius",NA,NA,NA
"PC08",NA,NA,"Lutra lutra",NA,NA,NA
"NC57",NA,NA,"Mustela putorius",NA,NA,NA
"NC68",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC48",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC41",NA,NA,"Martes foina",NA,NA,NA
"NC33",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC14",NA,NA,"Martes foina",NA,NA,NA
"PC03",NA,NA,"Martes foina",NA,NA,NA
"NC61",NA,NA,"Martes foina",NA,NA,NA
"NC96",NA,NA,"Lutra lutra",NA,NA,NA
"NC32",NA,NA,"Mustela nivalis",NA,NA,NA
"NC35",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC35",NA,NA,"Meles meles",NA,NA,NA
"NC32",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC35",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC38",NA,NA,"Meles meles",NA,NA,NA
"NC47",NA,NA,"Mustela putorius",NA,NA,NA
"NC91",NA,NA,"Genetta genetta",NA,NA,NA
"PC14",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC91",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC48",NA,NA,"Genetta genetta",NA,NA,NA
"NC75",NA,NA,"Genetta genetta",NA,NA,NA
"PC03",NA,NA,"Genetta genetta",NA,NA,NA
"NC61",NA,NA,"Mustela putorius",NA,NA,NA
"NC76",NA,NA,"Genetta genetta",NA,NA,NA
"NC41",NA,NA,"Genetta genetta",NA,NA,NA
"NC74",NA,NA,"Genetta genetta",NA,NA,NA
"PC13",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PD40",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC03",NA,NA,"Mustela nivalis",NA,NA,NA
"PC01",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC15",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC86",NA,NA,"Lutra lutra",NA,NA,NA
"PC03",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC05",NA,NA,"Meles meles",NA,NA,NA
"NC85",NA,NA,"Martes foina",NA,NA,NA
"PC03",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC36",NA,NA,"Mustela nivalis",NA,NA,NA
"NC27",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC41",NA,NA,"Mustela putorius",NA,NA,NA
"PC15",NA,NA,"Martes foina",NA,NA,NA
"PC03",NA,NA,"Meles meles",NA,NA,NA
"NC38",NA,NA,"Martes foina",NA,NA,NA
"NC75",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC61",NA,NA,"Lutra lutra",NA,NA,NA
"NC61",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC13",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC02",NA,NA,"Martes foina",NA,NA,NA
"NC85",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC38",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC78",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC97",NA,NA,"Mustela putorius",NA,NA,NA
"NC35",NA,NA,"Genetta genetta",NA,NA,NA
"NC27",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC35",NA,NA,"Martes foina",NA,NA,NA
"NC35",NA,NA,"Lutra lutra",NA,NA,NA
"NC61",NA,NA,"Genetta genetta",NA,NA,NA
"PC06",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC77",NA,NA,"Lutra lutra",NA,NA,NA
"PC14",NA,NA,"Genetta genetta",NA,NA,NA
"NC61",NA,NA,"Meles meles",NA,NA,NA
"NC36",NA,NA,"Martes foina",NA,NA,NA
"NC41",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC67",NA,NA,"Martes foina",NA,NA,NA
"PD60",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC77",NA,NA,"Meles meles",NA,NA,NA
"PC14",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC96",NA,NA,"Mustela putorius",NA,NA,NA
"PC15",NA,NA,"Meles meles",NA,NA,NA
"NC26",NA,NA,"Genetta genetta",NA,NA,NA
"PD60",NA,NA,"Lutra lutra",NA,NA,NA
"PD60",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC86",NA,NA,"Martes foina",NA,NA,NA
"PC19",NA,NA,"Mustela putorius",NA,NA,NA
"NC48",NA,NA,"Martes foina",NA,NA,NA
"NC81",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC14",NA,NA,"Meles meles",NA,NA,NA
"NC60",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD60",NA,NA,"Meles meles",NA,NA,NA
"NC76",NA,NA,"Martes foina",NA,NA,NA
"NC61",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD30",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC75",NA,NA,"Meles meles",NA,NA,NA
"NC26",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC06",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC41",NA,NA,"Meles meles",NA,NA,NA
"NC81",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC86",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC87",NA,NA,"Mustela nivalis",NA,NA,NA
"NC71",NA,NA,"Mustela putorius",NA,NA,NA
"NC74",NA,NA,"Martes foina",NA,NA,NA
"NC90",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC08",NA,NA,"Mustela putorius",NA,NA,NA
"NC81",NA,NA,"Genetta genetta",NA,NA,NA
"NC38",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC91",NA,NA,"Lutra lutra",NA,NA,NA
"PC15",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC03",NA,NA,"Mustela putorius",NA,NA,NA
"PC29",NA,NA,"Lutra lutra",NA,NA,NA
"NC37",NA,NA,"Lutra lutra",NA,NA,NA
"PC13",NA,NA,"Martes foina",NA,NA,NA
"NC96",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC81",NA,NA,"Lutra lutra",NA,NA,NA
"NC44",NA,NA,"Lutra lutra",NA,NA,NA
"NC32",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC26",NA,NA,"Meles meles",NA,NA,NA
"NC78",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC15",NA,NA,"Lutra lutra",NA,NA,NA
"NC71",NA,NA,"Meles meles",NA,NA,NA
"NC85",NA,NA,"Mustela putorius",NA,NA,NA
"NC78",NA,NA,"Meles meles",NA,NA,NA
"PC02",NA,NA,"Mustela nivalis",NA,NA,NA
"NC42",NA,NA,"Mustela nivalis",NA,NA,NA
"NC51",NA,NA,"Mustela putorius",NA,NA,NA
"PC05",NA,NA,"Genetta genetta",NA,NA,NA
"NC32",NA,NA,"Martes foina",NA,NA,NA
"NC96",NA,NA,"Martes foina",NA,NA,NA
"NC85",NA,NA,"Meles meles",NA,NA,NA
"NC96",NA,NA,"Genetta genetta",NA,NA,NA
"NC85",NA,NA,"Genetta genetta",NA,NA,NA
"PC06",NA,NA,"Martes foina",NA,NA,NA
"NC96",NA,NA,"Meles meles",NA,NA,NA
"PC06",NA,NA,"Meles meles",NA,NA,NA
"NC26",NA,NA,"Martes foina",NA,NA,NA
"NC84",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC84",NA,NA,"Martes foina",NA,NA,NA
"NC86",NA,NA,"Meles meles",NA,NA,NA
"NC84",NA,NA,"Meles meles",NA,NA,NA
"NC76",NA,NA,"Meles meles",NA,NA,NA
"NC84",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC76",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC74",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC26",NA,NA,"Mustela nivalis",NA,NA,NA
"NC86",NA,NA,"Mustela nivalis",NA,NA,NA
"NC76",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC94",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC94",NA,NA,"Martes foina",NA,NA,NA
"NC93",NA,NA,"Martes foina",NA,NA,NA
"NC94",NA,NA,"Meles meles",NA,NA,NA
"NC94",NA,NA,"Genetta genetta",NA,NA,NA
"NC94",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC93",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC01",NA,NA,"Martes foina",NA,NA,NA
"NC75",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC60",NA,NA,"Martes foina",NA,NA,NA
"PC24",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC24",NA,NA,"Martes foina",NA,NA,NA
"PC24",NA,NA,"Genetta genetta",NA,NA,NA
"PC24",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC65",NA,NA,"Martes foina",NA,NA,NA
"NC65",NA,NA,"Genetta genetta",NA,NA,NA
"NC65",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC86",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC86",NA,NA,"Genetta genetta",NA,NA,NA
"PC02",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB69",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC35",NA,NA,"Mustela putorius",NA,NA,NA
"NC55",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC55",NA,NA,"Martes foina",NA,NA,NA
"NC55",NA,NA,"Genetta genetta",NA,NA,NA
"NC55",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC71",NA,NA,"Genetta genetta",NA,NA,NA
"NC31",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC31",NA,NA,"Martes foina",NA,NA,NA
"NC31",NA,NA,"Genetta genetta",NA,NA,NA
"NC31",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC30",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC30",NA,NA,"Martes foina",NA,NA,NA
"NC30",NA,NA,"Meles meles",NA,NA,NA
"NC30",NA,NA,"Genetta genetta",NA,NA,NA
"NC30",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC40",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC40",NA,NA,"Martes foina",NA,NA,NA
"NC40",NA,NA,"Meles meles",NA,NA,NA
"NC32",NA,NA,"Meles meles",NA,NA,NA
"NC32",NA,NA,"Genetta genetta",NA,NA,NA
"NC92",NA,NA,"Martes foina",NA,NA,NA
"PC02",NA,NA,"Meles meles",NA,NA,NA
"NC92",NA,NA,"Meles meles",NA,NA,NA
"PC02",NA,NA,"Genetta genetta",NA,NA,NA
"NC92",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC91",NA,NA,"Meles meles",NA,NA,NA
"NC80",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC80",NA,NA,"Martes foina",NA,NA,NA
"NC70",NA,NA,"Meles meles",NA,NA,NA
"NC80",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC72",NA,NA,"Martes foina",NA,NA,NA
"NC60",NA,NA,"Meles meles",NA,NA,NA
"NC72",NA,NA,"Meles meles",NA,NA,NA
"NC60",NA,NA,"Genetta genetta",NA,NA,NA
"NC71",NA,NA,"Lutra lutra",NA,NA,NA
"NC38",NA,NA,"Mustela putorius",NA,NA,NA
"NC71",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC86",NA,NA,"Mustela putorius",NA,NA,NA
"PC05",NA,NA,"Martes foina",NA,NA,NA
"NC33",NA,NA,"Meles meles",NA,NA,NA
"NC81",NA,NA,"Mustela putorius",NA,NA,NA
"NC81",NA,NA,"Meles meles",NA,NA,NA
"NC68",NA,NA,"Lutra lutra",NA,NA,NA
"PC06",NA,NA,"Mustela putorius",NA,NA,NA
"NC85",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC52",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC26",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC38",NA,NA,"Genetta genetta",NA,NA,NA
"PC29",NA,NA,"Mustela nivalis",NA,NA,NA
"NC77",NA,NA,"Mustela putorius",NA,NA,NA
"PC05",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC13",NA,NA,"Mustela nivalis",NA,NA,NA
"NC68",NA,NA,"Mustela nivalis",NA,NA,NA
"NC71",NA,NA,"Mustela nivalis",NA,NA,NA
"NC37",NA,NA,"Mustela nivalis",NA,NA,NA
"NC48",NA,NA,"Meles meles",NA,NA,NA
"PC01",NA,NA,"Genetta genetta",NA,NA,NA
"NC44",NA,NA,"Mustela putorius",NA,NA,NA
"NC81",NA,NA,"Martes foina",NA,NA,NA
"PD60",NA,NA,"Genetta genetta",NA,NA,NA
"NC67",NA,NA,"Mustela nivalis",NA,NA,NA
"NC57",NA,NA,"Mustela nivalis",NA,NA,NA
"NC47",NA,NA,"Mustela nivalis",NA,NA,NA
"PC13",NA,NA,"Genetta genetta",NA,NA,NA
"NC42",NA,NA,"Mustela putorius",NA,NA,NA
"PC08",NA,NA,"Mustela nivalis",NA,NA,NA
"NC26",NA,NA,"Lutra lutra",NA,NA,NA
"NC48",NA,NA,"Mustela putorius",NA,NA,NA
"NC48",NA,NA,"Lutra lutra",NA,NA,NA
"NC42",NA,NA,"Lutra lutra",NA,NA,NA
"NC33",NA,NA,"Genetta genetta",NA,NA,NA
"NC78",NA,NA,"Lutra lutra",NA,NA,NA
"NC71",NA,NA,"Martes foina",NA,NA,NA
"NC91",NA,NA,"Mustela putorius",NA,NA,NA
"PC03",NA,NA,"Lutra lutra",NA,NA,NA
"NC27",NA,NA,"Meles meles",NA,NA,NA
"NC77",NA,NA,"Mustela nivalis",NA,NA,NA
"NC45",NA,NA,"Mustela putorius",NA,NA,NA
"NC52",NA,NA,"Martes foina",NA,NA,NA
"NC52",NA,NA,"Mustela putorius",NA,NA,NA
"NC48",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC58",NA,NA,"Martes foina",NA,NA,NA
"PC01",NA,NA,"Mustela putorius",NA,NA,NA
"NF60",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NF42",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NF84",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NE53",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NF74",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF62",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF93",NA,NA,"Lepus granatensis",NA,NA,NA
"NF72",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF83",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NF93",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF71",NA,NA,"Eliomys quercinus",NA,NA,NA
"NF91",NA,NA,"Sciurus vulgaris",NA,NA,NA
